id,name_full,name_sort,year_born,year_died,is_dead,org_acronym
61474,Dale Bass,Dale Bass,,,0,DPW-9
61475,2 Tuff Tony,2 Tuff Tony,,,0,DPW-9
61476,Hazuki,Hazuki,,,0,STARDOM
61478,Dr. Luther,Dr. Luther,,,0,FMW
61482,Shigehiro Irie,Shigehiro Irie,,,0,GPW2
61483,Hideki Suzuki ,Hideki Suzuki ,,,0,GPW2
61485,Hiroshi Yamato,Hiroshi Yamato,,,0,GPW2
61486,Daisuke®,Daisuke®,,,0,GPW2
61487,Jessicka Havok,Jessicka Havok,,,0,STARDOM
61488,The Judgment Day,Judgment Day,,,0,WWE
61491,Masahiro Takanashi,Masahiro Takanashi,,,0,GPW2
61494,Tombstone Jesus,Tombstone Jesus,,,0,GCW-NJ
61495,Team Cutting,Team Cutting,,,0,GCW-NJ
61496,Team Tox,Team Tox,,,0,GCW-NJ
61497,Manny Lemons,Manny Lemons,,,0,GCW-NJ
61499,Thrussy,Thrussy,,,0,GCW-NJ
61500,Vipress,Vipress,,,0,GCW-NJ
61501,Mr. Danger,Mr. Danger,,,0,GCW-NJ
61502,Dustin Waller,Dustin Waller,,,0,GCW-NJ
61504,The Bob Squad,Bob Squad,,,0,GCW-NJ
61505,Kirby Alexander,Kirby Alexander,,,0,GCW-NJ
61508,Mustafa Ali,Mustafa Ali,,,0,GCW-NJ
61509,Brooke Havok,Brooke Havok,,,0,GCW-NJ
61510,Hammerstone,Hammerstone,,,0,WWE
61511,Cole Bohannan,Cole Bohannan,,,0,LAC
61512,Jamie Stanley,Jamie Stanley,,,0,LAC
61514,Danny Davis,Danny Davis,,,0,LAC
61515,KC Navarro,KC Navarro,,,0,LAC
61516,Robert Martyr,Robert Martyr,,,0,LAC
61517,Thom Latimer,Thom Latimer,,,0,LAC
61518,JTG,JTG,,,0,LAC
61519,Prince Agballah,Prince Agballah,,,0,LAC
61520,General Obazo,General Obazo,,,0,LAC
61521,TIM,TIM,,,0,LAC
61522,Kenny King,Kenny King,,,0,LAC
61523,The Pope,Pope,,,0,LAC
61526,Brooke Havok,Brooke Havok,,,0,SPARK
61527,Johnnie Robbie,Johnnie Robbie,,,0,SPARK
61528,Mighty Mayra,Mighty Mayra,,,0,SPARK
61529,Zeda Zhang,Zeda Zhang,,,0,SPARK
61530,Viva Van,Viva Van,,,0,SPARK
61531,Dani Mo,Dani Mo,,,0,SPARK
61532,Sumie Sakai,Sumie Sakai,,,0,SPARK
61533,Vipress,Vipress,,,0,SPARK
61534,Xia Brookside,Xia Brookside,,,0,SPARK
61535,Trish Adora,Trish Adora,,,0,SPARK
61536,Maya Yukihi,Maya Yukihi,,,0,SPARK
61537,Maika Ozaki,Maika Ozaki,,,0,SPARK
61538,SAKI,SAKI,,,0,SPARK
61539,Alex Gracia,Alex Gracia,,,0,SPARK
61540,Ram Kaichow,Ram Kaichow,,,0,SPARK
61541,Billie Starkz,Billie Starkz,,,0,SPARK
61542,Miyu Yamashita,Miyu Yamashita,,,0,SPARK
61543,Devlyn Macabre,Devlyn Macabre,,,0,SPARK
61544,Brittany Blake,Brittany Blake,,,0,SPARK
61545,KZT,KZT,,,0,SPARK
61546,Kelsey Raegan,Kelsey Raegan,,,0,SPARK
61547,Amber Nova,Amber Nova,,,0,SPARK
61548,Ultra Violette,Ultra Violette,,,0,SPARK
61549,Emi Sakura,Emi Sakura,,,0,SPARK
61550,KiLynn King,KiLynn King,,,0,SPARK
61551,Miu Watanabe,Miu Watanabe,,,0,SPARK
61552,Jessie,Jessie,,,0,SPARK
61553,Joseline Navarro,Joseline Navarro,,,0,SPARK
61554,Alejandra Quintanilla,Alejandra Quintanilla,,,0,SPARK
61555,Ava Everett,Ava Everett,,,0,SPARK
61556,Laynie Luck,Laynie Luck,,,0,SPARK
61557,Masha Slamovich,Masha Slamovich,,,0,SPARK
61558,Rina Yamashita,Rina Yamashita,,,0,SPARK
61559,AZM,AZM,,,0,SPARK
61560,Kyoko Inoue,Kyoko Inoue,,,0,SPARK
61561,Jada Stone,Jada Stone,,,0,SPARK
61562,Maya World,Maya World,,,0,SPARK
61563,Konami,Konami,,,0,SPARK
61564,Mayu Iwatani,Mayu Iwatani,,,0,SPARK
61565,Janai Kai,Janai Kai,,,0,SPARK
61566,Mina Shirakawa,Mina Shirakawa,,,0,SPARK
61567,Tam Nakano,Tam Nakano,,,0,SPARK
61568,Aja Kong,Aja Kong,,,0,SPARK
61569,Starlight Kid,Starlight Kid,,,0,SPARK
61570,Vert Vixen,Vert Vixen,,,0,SPARK
61571,MICHIKO,MICHIKO,,,0,STARDOM
61576,Ryuichi “Fire” Kawakami,Ryuichi “Fire” Kawakami,,,0,DDT
61577,Yukio Naya (Exit),Yukio Naya (Exit),,,0,DDT
61578,The Ultimate Ellsworth,Ultimate Ellsworth,,,0,JCW
61579,Jeffrey John,Jeffrey John,,,0,JCW
61580,Nick Gage,Nick Gage,,,0,JCW
61583,Kaho Kobayashi,Kaho Kobayashi,,,0,SPARK
61584,Sakuran Bonita,Sakuran Bonita,,,0,SPARK
61585,Tiara James,Tiara James,,,0,SPARK
61586,Ashley D'Amboise,Ashley D'Amboise,,,0,SPARK
61588,Rachael Ellering,Rachael Ellering,,,0,SPARK
61590,Momoka Hanazono,Momoka Hanazono,,,0,SPARK
61591,Maki Itoh,Maki Itoh,,,0,SPARK
61592,Boy Toy Troy,Boy Toy Troy,,,0,OVW
61593,Bradshaw,Bradshaw,,,0,OVW
61594,Beautiful Bobby,Beautiful Bobby,,,0,WWE
61597,Kidd Bandit,Kidd Bandit,,,0,SPARK
61598,Delilah Doom,Delilah Doom,,,0,SPARK
61599,Wendy Choo,Wendy Choo,,,0,TNA
61600,Beef,Beef,,,0,AEW
61601,Skylor Clinton,Skylor Clinton,,,0,WWE
61604,Ricky,Ricky,,,0,WWE
61609,Tiger Jeetmezucito Singh,Tiger Jeetmezucito Singh,,,0,AJW
61610,Buddha Nakamaki Hiroshi,Buddha Nakamaki Hiroshi,,,0,AJW
61611,Mini Tiger Jeet Singh,Mini Tiger Jeet Singh,,,0,AJW
61612,Little Nakamaki,Little Nakamaki,,,0,AJW
61623,Saya Endo,Saya Endo,,,0,AJW
61624,Atsushi Obbuddah,Atsushi Obbuddah,,,0,AJW
61629,Misae Watanabe,Misae Watanabe,,,0,AJW
61636,Euforia (Masked),Euforia (Masked),,,0,CMLL
61637,Bobbi Tyler,Bobbi Tyler,,,0,STARDOM
61640,The Great Little Muta,Great Little Muta,,,0,AJW
61641,Buda Ryuma,Buda Ryuma,,,0,AJW
61642,Tsunokake Sabu Masaru,Tsunokake Sabu Masaru,,,0,AJW
61646,Raijin Corps (Faction),Raijin Corps (Faction),,,0,AJW
61659,Scorpion,Scorpion,,,0,FSCW
61660,The Toxic Avenger,Toxic Avenger,,,0,FSCW
61661,Godzilla,Godzilla,,,0,FSCW
61663,Sanji,Sanji,,,0,FSCW
61664,Lucy MacLean,Lucy MacLean,,,0,FSCW
61665,Mileena,Mileena,,,0,FSCW
61667,Peter B. Parker,Peter B. Parker,,,0,FSCW
61668,Syndrome,Syndrome,,,0,FSCW
61669,Spider-Gwen,Spider-Gwen,,,0,FSCW
61670,Omni Man,Omni Man,,,0,FSCW
61671,Sylvie,Sylvie,,,0,FSCW
61672,Red Hood,Red Hood,,,0,FSCW
61673,The Riddler,Riddler,,,0,FSCW
61674,Kingpin,Kingpin,,,0,FSCW
61675,Peacemaker,Peacemaker,,,0,FSCW
61676,MICHIKO,MICHIKO,,,0,GLEAT
61677,Santa Claus,Santa Claus,,,0,FSCW
61678,Yukon Cornelius,Yukon Cornelius,,,0,FSCW
61679,Starfire,Starfire,,,0,FSCW
61680,Matilda,Matilda,,,0,FSCW
61681,Captain Carter,Captain Carter,,,0,FSCW
61682,Kris Statlander,Kris Statlander,,,0,FSCW
61684,Green Arrow,Green Arrow,,,0,FSCW
61685,Red Guardian,Red Guardian,,,0,FSCW
61687,Kratos,Kratos,,,0,FSCW
61688,Hagrid,Hagrid,,,0,FSCW
61689,Eddie Munson,Eddie Munson,,,0,FSCW
61690,Shaggy,Shaggy,,,0,FSCW
61691,Kim Possible,Kim Possible,,,0,FSCW
61692,Austin St. John,Austin St. John,,,0,FSCW
61693,Roger Clark,Roger Clark,,,0,FSCW
61694,Domino,Domino,,,0,FSCW
61695,Jay,Jay,,,0,FSCW
61696,Alan Oppenheimer,Alan Oppenheimer,,,0,FSCW
61697,Arthur Morgan,Arthur Morgan,,,0,FSCW
61698,Vanellope von Schweetz,Vanellope von Schweetz,,,0,FSCW
61699,Android 18,Android 18,,,0,FSCW
61700,Goku,Goku,,,0,FSCW
61701,Foot Ninja,Foot Ninja,,,0,FSCW
61703,Buggy,Buggy,,,0,FSCW
61704,Kaoru Kanayama,Kaoru Kanayama,,,0,AJW
61709,Himeka,Himeka,,,0,STARDOM
61712,Orange Cassidy,Orange Cassidy,,,0,CMLL
61714,Pelón Encapuchado,Pelon Encapuchado,,,0,CMLL
61717,Candela,Candela,,,0,CMLL
61718,Robbie X,Robbie X,,,0,CMLL
61719,Mansoor,Mansoor,,,0,CMLL
61720,Kyle Fletcher,Kyle Fletcher,,,0,CMLL
61722,Makara,Makara,,,0,CMLL
61723,Tyrese Haliburton,Tyrese Haliburton,,,0,WWE
61725,Dimitri Alexander,Dimitri Alexander,,,0,JCW
61727,El Hijo de Pantera,El Hijo de Pantera,,,0,CMLL
61728,Hanan,Hanan,,,0,STARDOM
61729,Konami,Konami,,,0,STARDOM
61736,Tonalli,Tonalli,,,0,CMLL
61739,Dirty Dango,Dirty Dango,,,0,TNA
61743,A-Train,A-Train,,,0,FSCW
61744,Silent Bob,Silent Bob,,,0,FSCW
61746,Big Smoke,Big Smoke,,,0,CPW-4
61753,Donovan Troi,Donovan Troi,,,0,CWF-3
61754,Lashayda Ducree,Lashayda Ducree,,,0,CWF-3
61755,Franziska Von Karma,Franziska Von Karma,,,0,CWF-3
61756,Skeletor,Skeletor,,,0,CWF-3
61757,All Might,All Might,,,0,CWF-3
61758,Trunks Briefs,Trunks Briefs,,,0,CWF-3
61759,Android 17,Android 17,,,0,CWF-3
61760,Star Lord,Star Lord,,,0,CWF-3
61761,Mr. Wendell,Mr. Wendell,,,0,CWF-3
61762,Pikachu Libre,Pikachu Libre,,,0,CWF-3
61763,Bucky Barnes,Bucky Barnes,,,0,CWF-3
61764,Matt Ishida,Matt Ishida,,,0,CWF-3
61765,Tommy Wiseau,Tommy Wiseau,,,0,CWF-3
61766,Giovanni,Giovanni,,,0,CWF-3
61768,Sailor Moon,Sailor Moon,,,0,CWF-3
61769,Shaggy,Shaggy,,,0,CWF-3
61770,T-Cell,T-Cell,,,0,CWF-3
61771,Guy Fieri,Guy Fieri,,,0,CWF-3
61772,Mario,Mario,,,0,CWF-3
61774,Darth Vader,Darth Vader,,,0,CWF-3
61775,Walter C. Dornez,Walter C. Dornez,,,0,CWF-3
61776,Bandit Keith,Bandit Keith,,,0,CWF-3
61777,Lucien Delight,Lucien Delight,,,0,CWF-3
61778,Bill Nye,Bill Nye,,,0,CWF-3
61779,Ultra Guzma,Ultra Guzma,,,0,CWF-3
61780,Oni Aries,Oni Aries,,,0,CWF-3
61781,Altair,Altair,,,0,CPW-4
61782,Ash Ketchum,Ash Ketchum,,,0,CPW-4
61783,Deathstroke,Deathstroke,,,0,CPW-4
61784,Hagrid,Hagrid,,,0,CPW-4
61785,Iron Fist,Iron Fist,,,0,CPW-4
61786,Finn the Human,Finn the Human,,,0,CPW-4
61787,Keith Apicary,Keith Apicary,,,0,CPW-4
61788,Uncle Yo,Uncle Yo,,,0,CPW-4
61789,Casey Jones,Casey Jones,,,0,CPW-4
61790,Kali Armstrong,Kali Armstrong,,,0,WWE
61792,Sadam,Sadam,,,0,CMLL
61810,Marina Shafir,Marina Shafir,,,0,Progress
61811,Shunma Katsumata,Shunma Katsumata,,,0,GPW2
61812,Shuhei Washida,Shuhei Washida,,,0,GPW2
61813,"James Korba, ATM, and Danny Duggan","James Korba, ATM, and Danny Duggan",,,0,WPW-Can
61814,Danny Duggan,Danny Duggan,,,0,WPW-Can
61815,Hana Kimura,Hana Kimura,1997,2020,1,Wrestle-1
61816,Hana Kimura,Hana Kimura,1997,2020,1,Sendai
61819,Hollywood GOTA,Hollywood GOTA,,,0,GPW2
61820,GENTARO,GENTARO,,,0,GPW2
61821,Shinichiro Wakita,Shinichiro Wakita,,,0,GPW2
61822,Dave Crist,Dave Crist,,,0,GPW2
61823,Kendo Kashin,Kendo Kashin,,,0,GPW2
61824,Ganbare The Great,Ganbare The Great,,,0,GPW2
61825,Ganbare The Shooter,Ganbare The Shooter,,,0,GPW2
61826,Kagetsu,Kagetsu,,,0,STARDOM
61827,Prince Nana,Prince Nana,,,0,AEW
61833,Kris Wolf,Kris Wolf,,,0,STARDOM
61834,Act Yasukawa,Act Yasukawa,,,0,STARDOM
61836,Russ Hamilton,Russ Hamilton,,,0,OVW
61837,Matt Cardona,Matt Cardona,,,0,JCW
61838,Heather Reckless,Heather Reckless,,,0,JCW
61839,Christina Marie,Christina Marie,,,0,JCW
61842,Sol Ruca,Sol Ruca,,,0,TNA
61844,Léi Yǐng Lee,Léi Yǐng Lee,,,0,TNA
61845,Dayami Ho,Dayami Ho,,,0,OVW
61846,AJ Gray (Exit),AJ Gray (Exit),,,0,GCW-NJ
61848,The Rogue Horsemen,Rogue Horsemen,,,0,MLW
61849,Kevin Knight,Kevin Knight,,,0,MLW
61850,Randall Royce,Randall Royce,,,0,MLW
61851,Danny Stratos,Danny Stratos,,,0,MLW
61852,Anakin Murphy,Anakin Murphy,,,0,GCW-NJ
61853,Andino,Andino,,,0,GCW-NJ
61854,Arkángel Divino,Arkángel Divino,,,0,GCW-NJ
61855,Armani Kayos,Armani Kayos,,,0,GCW-NJ
61856,Austin Luke,Austin Luke,,,0,GCW-NJ
61857,Kyoko Kimura,Kyoko Kimura,,,0,STARDOM
61858,Kyoko Kimura,Kyoko Kimura,,,0,NEO
61859,Kyoko Kimura,Kyoko Kimura,,,0,JWP
61861,Stevie Richards,Stevie Richards,,,0,WildKat
61862,PJ Hawx,PJ Hawx,,,0,WildKat
61863,WWE Legends,WWE Legends,,,0,WWE
61864,1 Called Manders,1 Called Manders,,,0,RPW
61866,Lince Dorado,Lince Dorado,,,0,WPW-Can
61867,Kevin Cannon,Kevin Cannon,,,0,WPW-Can
61868,Vanna Black,Vanna Black,,,0,WPW-Can
61869,Killer Kelly,Killer Kelly,,,0,WPW-Can
61872,Tate Mayfairs,Tate Mayfairs,,,0,NOAH
61873,Grado,Grado,,,0,NOAH
61875,Gene Munny,Gene Munny,,,0,NOAH
61876,Axel Tischer,Axel Tischer,,,0,NOAH
61877,Will Kroos ,Will Kroos ,,,0,NOAH
61878,Ricky Knight Jr.,Ricky Knight Jr.,,,0,NOAH
61879,Luke Jacobs,Luke Jacobs,,,0,NOAH
61880,Charlie Sterling,Charlie Sterling,,,0,NOAH
61881,Axel Tischer,Axel Tischer,,,0,GWF
61884,Kate Calloway,Kate Calloway,,,0,ICW
61887,Kishin-Gumi (Faction),Kishin-Gumi (Faction),,,0,FMW
61888,Tsunokake X,Tsunokake X,,,0,AJW
61889,Buda Genjin,Buda Genjin,,,0,AJW
61890,Fusayo Nouchi,Fusayo Nouchi,,,0,AJW
61903,Big Beef,Big Beef,,,0,GCW-NJ
61904,Robert Katchem,Robert Katchem,,,0,Grindhouse
61915,Yumiko Watanabe,Yumiko Watanabe,,,0,AJW
61917,Sister Mary Katherine,Sister Mary Katherine,,,0,WWE
61918,Kyoko Kimura,Kyoko Kimura,,,0,AtoZ
61920,Leo Fox,Leo Fox,,,0,OVW
61929,Mari Mogami,Mari Mogami,,,0,AJW
61931,Black Blizzard,Black Blizzard,,,0,AJW
61944,Hudson Envy,Hudson Envy,,,0,AWS
61945,Hudson Envy,Hudson Envy,,,0,STARDOM
61946,Simon Gotch,Simon Gotch,,,0,JCW
61951,Tim Bosby,Tim Bosby,,,0,HCW-2
61952,Chase Nalley,Chase Nalley,,,0,HCW-2
61953,Kassie Clay,Kassie Clay,,,0,HCW-2
61954,Dixie Douglas,Dixie Douglas,,,0,HCW-2
61955,Noelle Summit,Noelle Summit,,,0,HCW-2
61956,Allie Allbright,Allie Allbright,,,0,HCW-2
61957,A-Game,A-Game,,,0,HCW-2
61958,Gary Jay,Gary Jay,,,0,HCW-2
61959,Lovely Miss Larkan,Lovely Miss Larkan,,,0,HCW-2
61960,Tootie Lynn,Tootie Lynn,,,0,HCW-2
61961,Ashlyn Alexander,Ashlyn Alexander,,,0,HCW-2
61962,Angel Metro,Angel Metro,,,0,HCW-2
61963,Evil Nate,Evil Nate,,,0,HCW-2
61964,Paige Jones,Paige Jones,,,0,HCW-2
61966,Kylie Alexa,Kylie Alexa,,,0,HCW-2
61967,Alice Crowley,Alice Crowley,,,0,HCW-2
61968,Madi Monarch,Madi Monarch,,,0,HCW-2
61969,Airica Demia,Airica Demia,,,0,HCW-2
61970,Billie Starkz,Billie Starkz,,,0,HCW-2
61971,Jay Lucas,Jay Lucas,,,0,HCW-2
61972,Shane Mercer,Shane Mercer,,,0,HCW-2
61974,Charlie Pierce,Charlie Pierce,,,0,HCW-2
61975,Nixi XS,Nixi XS,,,0,HCW-2
61976,Wild Child,Wild Child,,,0,HCW-2
61977,Mercy,Mercy,,,0,HCW-2
61978,Alexis Littlefoot,Alexis Littlefoot,,,0,HCW-2
61979,Maggie Lee,Maggie Lee,,,0,HCW-2
61980,Shawna Reed,Shawna Reed,,,0,HCW-2
61981,Masha Slamovich,Masha Slamovich,,,0,HCW-2
61984,Harlem Lewis,Harlem Lewis,,,0,WWE
61988,Cooga,Cooga,,,0,AJW
61994,Little Miss Roxxy,Little Miss Roxxy,,,0,TNT-2
61995,Sweet Saraya,Sweet Saraya,,,0,TNT-2
61996,Saraya Knight,Saraya Knight,,,0,TNT-2
61997,Manc Union (Faction),Manc Union (Faction),,,0,TNT-2
61998,Ruffneck,Ruffneck,,,0,TNT-2
61999,Alexander James,Alexander James,,,0,TNT-2
62000,Sean Only,Sean Only,,,0,TNT-2
62001,Mark Andrews,Mark Andrews,,,0,TNT-2
62002,Joseph Conners,Joseph Conners,,,0,TNT-2
62003,Gayne,Gayne,,,0,TNT-2
62004,Jason Prime,Jason Prime,,,0,TNT-2
62005,T-Bone,T-Bone,,,0,TNT-2
62009,Bubblegum,Bubblegum,,,0,TNT-2
62010,Wild Boar,Wild Boar,,,0,TNT-2
62012,Danny O'Doherty,Danny O'Doherty,,,0,TNT-2
62013,Amir Jordan,Amir Jordan,,,0,TNT-2
62014,Saxon Huxley,Saxon Huxley,,,0,TNT-2
62016,Lizzy Styles,Lizzy Styles,,,0,TNT-2
62017,Lizzy Evo,Lizzy Evo,,,0,TNT-2
62019,Muscle Cat,Muscle Cat,,,0,TNT-2
62020,James Drake,James Drake,,,0,TNT-2
62021,Bram,Bram,,,0,TNT-2
62022,CJ Banks,CJ Banks,,,0,TNT-2
62023,Travis Banks,Travis Banks,,,0,TNT-2
62026,Rory Coyle,Rory Coyle,,,0,TNT-2
62027,Clint Margera,Clint Margera,,,0,TNT-2
62028,Martina,Martina,,,0,TNT-2
62029,Lou Nixon,Lou Nixon,,,0,TNT-2
62030,Big Joe,Big Joe,,,0,TNT-2
62031,Kameron Solas,Kameron Solas,,,0,TNT-2
62032,HT Drake,HT Drake,,,0,TNT-2
62033,Aspen Faith,Aspen Faith,,,0,TNT-2
62034,Alton Thorne,Alton Thorne,,,0,TNT-2
62036,Robbie X,Robbie X,,,0,TNT-2
62037,Flash Morgan Webster,Flash Morgan Webster,,,0,TNT-2
62038,Chris Ridgeway,Chris Ridgeway,,,0,TNT-2
62039,Liam Lazarus,Liam Lazarus,,,0,TNT-2
62042,El Ligero,El Ligero,,,0,TNT-2
62043,Carmel Jacob,Carmel Jacob,,,0,TNT-2
62044,Lana Austin,Lana Austin,,,0,TNT-2
62045,Rampage Brown,Rampage Brown,,,0,TNT-2
62046,Maverick Mayhew,Maverick Mayhew,,,0,RPW
62047,BT Gunn,BT Gunn,,,0,TNT-2
62048,Danny Hope,Danny Hope,,,0,TNT-2
62049,Jigsaw,Jigsaw,,,0,TNT-2
62050,Frankie Sloan,Frankie Sloan,,,0,TNT-2
62051,Nathan Cruz,Nathan Cruz,,,0,TNT-2
62053,Martin Kirby,Martin Kirby,,,0,TNT-2
62054,Tyler Bate,Tyler Bate,,,0,TNT-2
62055,Big Guns Joe,Big Guns Joe,,,0,TNT-2
62056,Ricky Knight Jr.,Ricky Knight Jr.,,,0,TNT-2
62057,Scott Hall,Scott Hall,1958,2022,1,TNT-2
62058,Black Pyro,Black Pyro,,,0,TNT-2
62059,Nightshade,Nightshade,,,0,TNT-2
62060,Alexxis Falcon,Alexxis Falcon,,,0,TNT-2
62061,Visage,Visage,,,0,TNT-2
62062,Chase Alexander,Chase Alexander,,,0,TNT-2
62063,LJ Cleary,LJ Cleary,,,0,TNT-2
62064,El Gringo,El Gringo,,,0,TNT-2
62065,Craig West,Craig West,,,0,TNT-2
62068,Scotty Davis,Scotty Davis,,,0,TNT-2
62069,Scott Oberman,Scott Oberman,,,0,TNT-2
62070,Soner Dursun,Soner Dursun,,,0,TNT-2
62071,Jonny Storm,Jonny Storm,,,0,TNT-2
62075,Alex Taylor,Alex Taylor,,,0,TNT-2
62076,Maxx Stardom,Maxx Stardom,,,0,TNT-2
62077,Andrew Everett,Andrew Everett,,,0,TNT-2
62078,Kevin Weatherby,Kevin Weatherby,,,0,TNT-2
62079,Jeremiah Plunkett,Jeremiah Plunkett,,,0,TNT-2
62080,Mortis,Mortis,1970,2010,1,WWE
62082,Truth Martini,Truth Martini,,,0,WWE
62083,Saki Kashima,Saki Kashima,,,0,STARDOM
62086,Hardy,Hardy,,,0,WWE
62087,Judas Icarus,Judas Icarus,,,0,TNA
62088,Conan Lycan,Conan Lycan,,,0,TNA
62090,Stephanie Vaquer,Stephanie Vaquer,,,0,WWE
62091,Fit Finley,Fit Finley,,,0,WCW
62092,Brandon Barretta,Brandon Barretta,,,0,OVW
62094,AJ Riddle,AJ Riddle,,,0,JCW
62095,Gabe Kidd,Gabe Kidd,,,0,ROH
62096,Arez,Arez,,,0,Progress
62097,Látigo,Látigo,,,0,Progress
62098,Naomichi Marufuji,Naomichi Marufuji,,,0,Progress
62099,Stephanie Maze,Stephanie Maze,,,0,Progress
62100,M By Elegance,M By Elegance,,,0,TNA
62104,Bloody,Bloody,,,0,AJW
62105,Naomi Kato,Naomi Kato,,,0,AJW
62106,Sugar Sato,Sugar Sato,,,0,AJW
62107,Aki Kambayashi,Aki Kambayashi,,,0,AJW
62110,Yuki Miyazaki,Yuki Miyazaki,,,0,AJW
62111,Tomoko Miyaguchi,Tomoko Miyaguchi,,,0,AJW
62112,Tomoko Kuzumi,Tomoko Kuzumi,,,0,AJW
62115,Toshie Uematsu,Toshie Uematsu,,,0,AJW
62118,Meiko Satomura,Meiko Satomura,,,0,AJW
62119,The Elite (2024),Elite (2024),,,0,AEW
62121,Abdullah the Kobutcher,Abdullah the Kobutcher,,,0,AJW
62122,Starlight Kid,Starlight Kid,,,0,STARDOM
62126,James Ellis,James Ellis,,,0,RPW
62134,Eri Susa,Eri Susa,,,0,STARDOM
62141,Haru Kazashiro,Haru Kazashiro,,,0,DDT
62142,Moka Miyamoto,Moka Miyamoto,,,0,DDT
62146,Gabai Ji-chan,Gabai Ji-chan,,,0,Kyushu
62147,CIMA,CIMA,,,0,Kyushu
62148,Batten x Burabura,Batten x Burabura,,,0,Kyushu
62149,Kuishinbo Kamen,Kuishinbo Kamen,,,0,Kyushu
62150,Hitamaru Sasaki,Hitamaru Sasaki,,,0,Kyushu
62151,Travis Williams,Travis Williams,,,0,TNA
62153,"Tadd Bradley, Hawaiian Paddler","Tadd Bradley, Hawaiian Paddler",,,0,KAIJU
62154,Paco Plantain,Paco Plantain,,,0,KAIJU
62155,Freddie Mercurio,Freddie Mercurio,,,0,KAIJU
62156,Kikutaro,Kikutaro,,,0,KAIJU
62157,Shelton Benjamin,Shelton Benjamin,,,0,AEW
62158,Karl Parker,Karl Parker,,,0,OVW
62159,Matt Diesel,Matt Diesel,,,0,OVW
62161,Naoki Sakurajima,Naoki Sakurajima,,,0,Kyushu
62162,Asosan,Asosan,,,0,Kyushu
62163,TAJIRI,TAJIRI,,,0,Kyushu
62164,Ryota Chikuzen,Ryota Chikuzen,,,0,Kyushu
62165,Minoru Tanaka,Minoru Tanaka,,,0,Kyushu
62167,Kodai Nozaki,Kodai Nozaki,,,0,Kyushu
62168,Aja Kong,Aja Kong,,,0,Kyushu
62169,Andreza Giant Panda,Andreza Giant Panda,,,0,Kyushu
62174,Pinx,Pinx,,,0,CWFH
62175,Brinley Reece,Brinley Reece,,,0,TNA
62179,Yuuki Kanzaki,Yuuki Kanzaki,,,0,GPW2
62189,Leyla Hirsch,Leyla Hirsch,,,0,STARDOM
62191,AZM,AZM,,,0,RPW
62194,Josh Alexander,Josh Alexander,,,0,MLP
62195,Stu Grayson,Stu Grayson,,,0,MLP
62196,El Phantasmo,El Phantasmo,,,0,MLP
62197,Trevor Lee,Trevor Lee,,,0,MLP
62198,Rocky Romero,Rocky Romero,,,0,MLP
62199,Alex Zayne,Alex Zayne,,,0,MLP
62200,Bhupinder Gujjar,Bhupinder Gujjar,,,0,MLP
62201,QT Marshall,QT Marshall,,,0,MLP
62202,Laynie Luck,Laynie Luck,,,0,MLP
62203,Taylor Rising,Taylor Rising,,,0,MLP
62204,Aurora Teves,Aurora Teves,,,0,MLP
62205,Kylie Rae,Kylie Rae,,,0,MLP
62208,Rohan Raja,Rohan Raja,,,0,MLP
62209,Jake Something,Jake Something,,,0,MLP
62210,Bully Ray,Bully Ray,,,0,MLP
62211,Raj Dhesi,Raj Dhesi,,,0,MLP
62212,Gisele Shaw,Gisele Shaw,,,0,MLP
62213,Miyu Yamashita,Miyu Yamashita,,,0,MLP
62214,Konosuke Takeshita,Konosuke Takeshita,,,0,MLP
62215,Mike Bailey,Mike Bailey,,,0,MLP
62220,Judas Grey,Judas Grey,,,0,ICW
62222,Hollie Barlow,Hollie Barlow,,,0,ICW
62223,Saxon Huxley,Saxon Huxley,,,0,ICW
62227,Michael Oku,Michael Oku,,,0,NJPW
62236,Razor Ramon RG,Razor Ramon RG,,,0,Kyushu
62237,Razor Ramon HG,Razor Ramon HG,,,0,Kyushu
62238,Harley Cameron,Harley Cameron,,,0,MLP
62239,Rohit Raju,Rohit Raju,,,0,MLP
62240,Samantha Black,Samantha Black,,,0,CMLL
62241,Red Velvet,Red Velvet,,,0,CMLL
62242,Alex Windsor,Alex Windsor,,,0,CMLL
62243,Viva Van,Viva Van,,,0,CMLL
62244,Unagi Sayaka,Unagi Sayaka,,,0,CMLL
62245,Sumika Yanagawa,Sumika Yanagawa,,,0,CMLL
62246,Aiden Prince,Aiden Prince,,,0,MLP
62247,El Reverso,El Reverso,,,0,MLP
62248,Classy Ali,Classy Ali,,,0,MLP
62249,Psycho Mike,Psycho Mike,,,0,MLP
62250,Sheldon Jean,Sheldon Jean,,,0,MLP
62251,Athena,Athena,,,0,MLP
62252,Ricochet,Ricochet,,,0,MLP
62253,Toni Storm,Toni Storm,,,0,CMLL
62259,Mulisha,Mulisha,,,0,CMLL
62260,Centinela,Centinela,,,0,CMLL
62261,Bengalee,Bengalee,,,0,CMLL
62266,Rhiannon Jade,Rhiannon Jade,,,0,TNA
62267,Izzy Vaden,Izzy Vaden,,,0,OVW
62268,Vipress,Vipress,,,0,OVW
62269,Zaria,Zaria,,,0,WWE
62281,Reyna Isis,Reyna Isis,,,0,ROH
62282,Viva Van,Viva Van,,,0,ROH
